ticker,count,Company,from_date,to_date,stock
CFR,43,"Cullen/Frost Bankers, Inc. Common Stock",2012-10-24,2023-04-27,NYSE
NOA,43,"North American Energy Partners, Inc. Common Shares (no par)",2012-11-01,2023-04-30,NYSE
VMC,43,Vulcan Materials Company (Holding Company) Common Stock,2012-11-08,2023-05-04,NYSE
MTDR,43,Matador Resources Company Common Stock,2013-03-14,2023-04-26,NYSE
TUP,43,Tupperware Brands Corporation Common Stock,2012-10-24,2023-03-01,NYSE
AN,43,"AutoNation, Inc. Common Stock",2012-10-25,2023-04-20,NYSE
VRTS,43,"Virtus Investment Partners, Inc. - Common Stock",2013-01-30,2023-04-28,NASDAQ
POOL,43,Pool Corporation - Common Stock,2012-10-18,2023-04-20,NASDAQ
GPN,43,Global Payments Inc. Common Stock,2012-11-10,2023-05-01,NYSE
UAN,43,"CVR Partners, LP Common Units representing Limited Partner Interests",2012-11-06,2023-05-02,NYSE
RCL,43,Royal Caribbean Cruises Ltd. Common Stock,2012-10-25,2023-05-04,NYSE
FOSL,43,"Fossil Group, Inc. - Common Stock",2012-11-06,2023-05-10,NASDAQ
TTEK,43,"Tetra Tech, Inc. - Common Stock",2012-11-08,2023-05-11,NASDAQ
DMRC,43,Digimarc Corporation - Common Stock,2012-10-26,2023-05-11,NASDAQ
ODFL,43,"Old Dominion Freight Line, Inc. - Common Stock",2012-10-25,2023-04-26,NASDAQ
WOR,43,"Worthington Industries, Inc. Common Stock",2013-01-03,2023-03-23,NYSE
ARC,43,"ARC Document Solutions, Inc. Common Stock",2012-11-05,2023-05-07,NYSE
MAIN,43,Main Street Capital Corporation Common Stock,2012-11-08,2023-05-05,NYSE
NVEC,43,NVE Corporation - Common Stock,2012-10-17,2023-05-03,NASDAQ
GLRE,43,"Greenlight Reinsurance, Ltd. - Class A Ordinary Shares",2012-11-01,2023-05-10,NASDAQ
GGG,43,Graco Inc. Common Stock,2012-10-25,2023-04-27,NYSE
TREX,43,"Trex Company, Inc. Common Stock",2013-02-19,2023-05-08,NYSE
HI,43,Hillenbrand Inc Common Stock,2012-11-27,2023-05-09,NYSE
LXU,43,"LSB Industries, Inc. Common Stock",2012-11-07,2023-05-03,NYSE
HR,43,Healthcare Realty Trust Incorporated Common Stock,2012-11-08,2023-05-09,NYSE
TCBI,43,"Texas Capital Bancshares, Inc. - Common Stock",2013-01-24,2023-04-20,NASDAQ
LXP,43,Lexington Realty Trust Common Stock,2012-11-06,2023-05-03,NYSE
GLNG,43,Golar LNG Limited - Common Shares,2012-11-28,2023-05-30,NASDAQ
ATO,43,Atmos Energy Corporation Common Stock,2012-11-08,2023-05-04,NYSE
FAST,43,Fastenal Company - Common Stock,2013-01-17,2023-04-13,NASDAQ
KMX,43,CarMax Inc,2012-12-20,2023-04-11,NYSE
RPT,43,Ramco,2012-10-24,2023-05-06,NYSE
CORT,43,Corcept Therapeutics Incorporated - Common Stock,2012-11-01,2023-02-28,NASDAQ
UHAL,43,UHAL,2013-02-07,2023-05-31,NASDAQ
ACGL,43,Arch Capital Group Ltd. - Common Stock,2012-11-02,2023-04-27,NASDAQ
OMCL,43,"Omnicell, Inc. - Common Stock",2013-01-31,2023-05-02,NASDAQ
NKE,43,"Nike, Inc. Common Stock",2012-12-20,2023-03-21,NYSE
LPSN,43,"LivePerson, Inc. - Common Stock",2012-11-07,2023-05-09,NASDAQ
RS,43,Reliance Steel & Aluminum Co. Common Stock,2012-10-25,2023-04-27,NYSE
INVE,43,"Identiv, Inc. - Common Stock",2012-11-01,2023-05-06,NASDAQ
ROIC,43,Retail Opportunity Investments Corp. - Common Stock,2012-11-01,2023-04-26,NASDAQ
GME,43,Gamestop Corporation Common Stock,2012-11-15,2023-03-21,NYSE
WPRT,43,Westport Fuel Systems Inc - Common Shares,2012-11-08,2023-05-10,NASDAQ
GLDD,43,Great Lakes Dredge & Dock Corporation - Common Stock,2012-11-06,2023-05-02,NASDAQ
CLH,43,"Clean Harbors, Inc. Common Stock",2012-11-07,2023-05-03,NYSE
Z,43,"Zillow Group, Inc. - Class C Capital Stock",2012-11-06,2023-05-03,NASDAQ
ALE,43,"Allete, Inc.",2012-10-31,2023-05-03,NYSE
L,43,Loews Corporation Common Stock,2012-10-29,2022-10-31,NYSE
TROX,43,Tronox Limited Ordinary Shares Class A $0.01 par,2013-02-21,2023-04-27,NYSE
DY,43,"Dycom Industries, Inc. Common Stock",2013-02-27,2023-05-24,NYSE
LUNA,43,Luna Innovations Incorporated - Common Stock,2012-11-08,2023-05-09,NASDAQ
NDSN,43,Nordson Corporation - Common Stock,2012-12-14,2023-05-23,NASDAQ
NLST,43,NLST,2012-11-13,2023-04-25,OTC
JCI,43,"Johnson Controls, Inc. Common Stock",2012-10-30,2023-05-05,NYSE
NLY,43,Annaly Capital Management Inc Common Stock,2012-11-06,2023-04-27,NYSE
NRG,43,"NRG Energy, Inc. Common Stock",2012-11-02,2023-05-04,NYSE
ERII,43,"Energy Recovery, Inc. - Common Stock",2012-11-08,2023-05-03,NASDAQ
HDSN,43,"Hudson Technologies, Inc. - Common Stock",2013-02-28,2023-05-03,NASDAQ
SANW,43,S&W Seed Company - Common Stock,2013-02-13,2023-05-13,NASDAQ
KRG,43,Kite Realty Group Trust Common Stock,2012-11-02,2023-05-08,NYSE
RMTI,43,"Rockwell Medical, Inc. - Common Stock",2013-03-18,2023-05-15,NASDAQ
WIRE,43,Encore Wire Corporation - Common Stock,2012-10-25,2023-04-26,NASDAQ
AVD,43,American Vanguard Corporation Common Stock ($0.10 Par Value),2012-11-01,2023-05-13,NYSE
AES,43,The AES Corporation Common Stock,2012-11-07,2023-05-05,NYSE
KTOS,43,"Kratos Defense & Security Solutions, Inc. - Common Stock",2012-11-08,2023-05-03,NASDAQ
SSNC,43,"SS&C Technologies Holdings, Inc. - Common Stock",2013-05-01,2023-04-27,NASDAQ
DVA,43,DaVita HealthCare Partners Inc. Common Stock,2012-10-30,2023-05-08,NYSE
MHO,43,"M/I Homes, Inc. Common Stock",2013-01-31,2023-04-26,NYSE
HAIN,43,"The Hain Celestial Group, Inc. - Common Stock",2012-11-01,2023-05-09,NASDAQ
WLL,43,Whiting Petroleum Corporation Common Stock,2012-10-25,2022-02-24,NYSE
GHL,43,"Greenhill & Co., Inc. Common Stock",2012-10-17,2023-05-07,NYSE
TWI,43,"Titan International, Inc. Common Stock",2012-10-25,2023-05-06,NYSE
BDN,43,Brandywine Realty Trust Common Stock,2012-10-25,2023-04-20,NYSE
ITT,43,ITT Corporation Common Stock New,2012-11-02,2023-05-06,NYSE
MPW,43,"Medical Properties Trust, Inc. common stock",2012-10-30,2023-04-27,NYSE
HSTM,43,"HealthStream, Inc. - Common Stock",2012-10-23,2023-04-25,NASDAQ
RGEN,43,Repligen Corporation - Common Stock,2012-11-08,2023-05-02,NASDAQ
BIDU,43,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",2012-10-30,2023-05-16,NASDAQ
AEO,43,"American Eagle Outfitters, Inc. Common Stock",2012-11-28,2023-05-24,NYSE
STWD,43,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",2012-11-08,2023-05-04,NYSE
MTD,43,Mettler,2012-11-01,2023-05-05,NYSE
SAVE,43,SAVE,2012-10-31,2023-04-27,NASDAQ
PXLW,43,"Pixelworks, Inc. - Common Stock",2012-10-22,2023-05-09,NASDAQ
DECK,43,Deckers Outdoor Corporation Common Stock,2012-10-25,2023-05-25,NYSE
CVI,43,CVR Energy Inc. Common Stock,2012-11-06,2023-05-02,NYSE
NWN,43,Northwest Natural Gas Company Common Stock,2012-11-06,2023-05-04,NYSE
QUIK,43,QuickLogic Corporation - Common Stock,2012-10-30,2023-05-16,NASDAQ
CTXS,43,CTXS,2012-10-24,2021-11-04,
GPRE,43,"Green Plains, Inc. - Common Stock",2012-10-31,2023-05-06,NASDAQ
GCO,43,Genesco Inc. Common Stock,2012-11-30,2023-05-25,NYSE
NHI,43,"National Health Investors, Inc. Common Stock",2012-11-05,2023-05-10,NYSE
STE,43,STERIS Corporation Common Stock,2013-02-06,2023-05-11,NYSE
TZOO,43,Travelzoo - Common Stock,2012-10-26,2023-04-29,NASDAQ
OHI,43,"Omega Healthcare Investors, Inc. Common Stock",2012-10-26,2023-05-03,NYSE
HIMX,43,"Himax Technologies, Inc. - American depositary shares, each of which represents two ordinary shares.",2012-11-08,2023-05-11,NASDAQ
GOOD,43,Gladstone Commercial Corporation - Real Estate Investment Trust,2012-11-02,2023-05-04,NASDAQ
DAR,43,Darling Ingredients Inc. Common Stock,2012-11-09,2023-05-10,NYSE
OII,43,"Oceaneering International, Inc. Common Stock",2012-10-30,2023-04-27,NYSE
FL,43,"Foot Locker, Inc.",2012-11-16,2023-05-19,NYSE
ACIW,43,"ACI Worldwide, Inc. - Common Stock",2013-02-28,2023-05-06,NASDAQ
TRN,43,"Trinity Industries, Inc. Common Stock",2012-10-25,2023-05-02,NYSE
ARW,43,"Arrow Electronics, Inc. Common Stock",2012-10-31,2023-05-05,NYSE
YUM,43,"Yum! Brands, Inc.",2012-12-06,2023-05-03,NYSE
MAN,43,ManpowerGroup Common Stock,2012-10-19,2023-04-20,NYSE
PNNT,43,PNNT,2012-11-15,2023-05-11,NASDAQ
INN,43,"Summit Hotel Properties, Inc. Common Stock",2013-02-27,2023-05-06,NYSE
PLAB,43,"Photronics, Inc. - Common Stock",2012-12-05,2023-05-24,NASDAQ
HSC,43,Harsco Corporation Common Stock,2012-11-01,2023-05-07,NYSE
PEGA,43,Pegasystems Inc. - Common Stock,2012-11-09,2023-04-26,NASDAQ
ESS,43,"Essex Property Trust, Inc. Common Stock",2012-11-01,2023-04-28,NYSE
ACLS,43,"Axcelis Technologies, Inc. - Common Stock",2012-11-02,2023-05-04,NASDAQ
SRC,43,"Spirit Realty Capital, Inc. Common Stock",2012-11-07,2023-05-04,NYSE
SHW,43,Sherwin,2012-10-25,2023-04-25,NYSE
CWT,43,California Water Service Group Common Stock,2012-11-07,2023-04-28,NYSE
HIBB,43,"Hibbett, Inc. - Common Stock",2012-11-16,2023-05-26,NASDAQ
ACRX,43,"AcelRx Pharmaceuticals, Inc. - Common Stock",2013-03-06,2023-05-10,NASDAQ
THRM,43,Gentherm Inc - Common Stock,2013-03-06,2023-04-29,NASDAQ
MBI,43,MBIA Inc. Common Stock,2012-11-08,2023-05-10,NYSE
GEOS,43,Geospace Technologies Corporation - Common Stock,2012-12-12,2023-05-12,NASDAQ
SPG,43,"Simon Property Group, Inc. Common Stock",2012-10-25,2023-05-02,NYSE
X,43,United States Steel Corporation Common Stock,2012-10-30,2023-04-28,NYSE
BIO,43,Bio,2012-11-06,2023-05-04,NYSE
REX,43,REX American Resources Corporation,2013-03-28,2023-05-25,NYSE
TTEC,43,"TTEC Holdings, Inc. - Common Stock",2013-02-27,2023-05-06,NASDAQ
ON,43,ON Semiconductor Corporation - Common Stock,2015-05-04,2023-06-06,NASDAQ
MCHX,43,"Marchex, Inc. - Class B Common Stock",2013-02-27,2023-05-07,NASDAQ
BIOL,43,"Biolase, Inc. - Common Stock",2012-11-06,2023-05-11,NASDAQ
SUI,43,"Sun Communities, Inc. Common Stock",2012-10-25,2023-04-27,NYSE
SHO,43,"Sunstone Hotel Investors, Inc. Sunstone Hotel Investors, Inc. Common Shares",2012-11-02,2023-05-05,NYSE
NHYDY,43,NHYDY,2012-10-23,2023-04-28,OTC
PEI,43,Pennsylvania Real Estate Investment Trust Common Stock,2012-10-24,2022-11-08,NYSE
BLDR,43,BLDR,2012-10-19,2023-05-03,NASDAQ
RHI,43,Robert Half International Inc. Common Stock,2012-10-18,2023-04-26,NYSE
HT,43,Hersha Hospitality Trust Class A Common Shares of Beneficial Interest,2012-11-01,2023-04-27,NYSE
ASH,43,Ashland Inc. (NEW) Common Stock,2012-10-30,2023-05-03,NYSE
HEES,43,"H&E Equipment Services, Inc. - Common Stock",2013-03-05,2023-04-30,NASDAQ
BECN,43,"Beacon Roofing Supply, Inc. - Common Stock",2013-02-08,2023-05-07,NASDAQ
BCPC,43,Balchem Corporation - Common Stock,2012-11-02,2023-04-28,NASDAQ
JJSF,43,J & J Snack Foods Corp. - Common Stock,2013-01-29,2023-05-02,NASDAQ
MHK,43,"Mohawk Industries, Inc. Common Stock",2012-11-02,2023-04-28,NYSE
FCN,43,"FTI Consulting, Inc. Common Stock",2012-11-08,2023-04-28,NYSE
TILE,43,"Interface, Inc. - Common Stock",2013-02-15,2023-05-05,NASDAQ
SBH,43,"Sally Beauty Holdings, Inc. (Name to be changed from Sally Holdings, Inc.) Common Stock",2012-11-15,2023-05-06,NYSE
AMZN,43,"Amazon.com, Inc. - Common Stock",2012-10-26,2023-04-27,NASDAQ
AINV,43,AINV,2012-11-08,2022-08-02,
MIDD,43,The Middleby Corporation - Common Stock,2012-11-07,2023-05-10,NASDAQ
BMI,43,"Badger Meter, Inc. Common Stock",2013-02-07,2023-04-20,NYSE
GNE,43,Genie Energy Ltd. Class B Common Stock Stock,2013-03-13,2023-05-08,NYSE
POST,43,"Post Holdings, Inc. Common Stock",2013-02-07,2023-05-05,NYSE
MKL,43,Markel Corporation Common Stock,2012-11-09,2023-04-27,NYSE
TEN,42,Tenneco Inc. Common Stock,2012-10-25,2021-11-05,NYSE
IVZ,42,Invesco Plc New Common Stock,2012-11-01,2023-04-25,NYSE
MANH,42,"Manhattan Associates, Inc. - Common Stock",2013-01-29,2023-04-25,NASDAQ
RCKY,42,"Rocky Brands, Inc. - Common Stock",2012-10-24,2023-05-02,NASDAQ
GHM,42,Graham Corporation Common Stock,2012-10-26,2023-02-06,NYSE
DGII,42,Digi International Inc. - Common Stock,2013-01-25,2023-05-06,NASDAQ
ULBI,42,Ultralife Corporation - Common Stock,2013-02-14,2023-04-30,NASDAQ
LPX,42,Louisiana,2012-11-06,2023-05-03,NYSE
NCR,42,NCR Corporation Common Stock,2012-10-18,2023-05-04,NYSE
HBM,42,Hudbay Minerals Inc Ordinary Shares (Canada),2013-05-04,2023-05-09,NYSE
DSX,42,Diana Shipping inc. common stock,2012-11-20,2023-05-26,NYSE
BRKS,42,BRKS,2012-11-08,2021-11-10,
WD,42,"Walker & Dunlop, Inc Common Stock",2013-03-06,2023-05-04,NYSE
PNM,42,"PNM Resources, Inc. (Holding Co.) Common Stock",2012-11-02,2023-05-05,NYSE
NSP,42,"Insperity, Inc. Common Stock",2013-02-08,2023-04-26,NYSE
KAMN,42,Kaman Corporation Common Stock,2013-02-26,2023-05-04,NYSE
VECO,42,Veeco Instruments Inc. - Common Stock,2012-10-22,2023-05-08,NASDAQ
FET,42,"Forum Energy Technologies, Inc. Common Stock",2013-02-15,2023-05-05,NYSE
PZZA,42,"Papa John's International, Inc. - Common Stock",2013-02-27,2023-05-04,NASDAQ
PRAA,42,"PRA Group, Inc. - Common Stock",2012-10-31,2023-05-08,NASDAQ
ENV,42,"Envestnet, Inc Common Stock",2013-05-17,2023-05-06,NYSE
SMLP,42,"Summit Midstream Partners, LP Common Units Representing Limited Partner Interests",2012-11-13,2023-05-05,NYSE
TGB,42,TGB,2012-11-01,2023-02-24,NYSE
ARLP,42,"Alliance Resource Partners, L.P. - Common Units Representing Limited Partnership Interests",2012-10-26,2023-05-02,NASDAQ
ACHC,42,"Acadia Healthcare Company, Inc. - Common Stock",2013-05-02,2023-04-27,NASDAQ
CJREF,42,CJREF,2012-10-25,2023-04-13,OTC
ICLR,42,ICON plc - Ordinary Shares,2013-02-19,2023-04-27,NASDAQ
GIII,42,"G-III Apparel Group, LTD. - Common Stock",2013-04-02,2023-06-06,NASDAQ
EPAM,42,"EPAM Systems, Inc. Common Stock",2013-02-28,2023-05-05,NYSE
PRMW,42,PRMW,2012-11-07,2023-05-07,NASDAQ
ORLY,42,"O'Reilly Automotive, Inc. - Common Stock",2012-10-25,2023-04-27,NASDAQ
LVS,42,Las Vegas Sands Corp. Common Stock,2012-11-01,2023-04-19,NYSE
KMT,42,Kennametal Inc. Common Stock,2012-10-24,2023-05-02,NYSE
ICAD,42,icad inc. - Common Stock,2012-10-31,2023-05-15,NASDAQ
EGY,42,Vaalco Energy Inc Common Stock,2012-11-09,2023-05-10,NYSE
WTI,42,"W&T Offshore, Inc. Common Stock",2012-10-31,2023-05-10,NYSE
CLDT,42,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,2013-02-20,2023-05-04,NYSE
BLX,42,"Banco Latinoamericano de Comercio Exterior, S.A.",2012-10-17,2023-04-19,NYSE
AME,42,"AMETEK, Inc.",2012-10-23,2023-05-02,NYSE
ADUS,42,Addus HomeCare Corporation - Common Stock,2013-03-13,2023-05-02,NASDAQ
GS,42,"Goldman Sachs Group, Inc. (The) Common Stock",2013-01-16,2020-01-15,NYSE
CMCO,42,Columbus McKinnon Corporation - Common Stock,2013-05-23,2023-05-25,NASDAQ
STNG,42,Scorpio Tankers Inc. Common Shares,2013-02-26,2023-05-02,NYSE
NC,42,"NACCO Industries, Inc. Common Stock",2013-03-07,2023-05-06,NYSE
LFVN,42,Lifevantage Corporation - Common Stock,2013-02-07,2023-05-07,NASDAQ
ALIM,42,"Alimera Sciences, Inc. - Common Stock",2012-11-07,2023-03-31,NASDAQ
PRA,42,ProAssurance Corporation Common Stock,2013-02-20,2023-05-13,NYSE
CUBE,42,CubeSmart Common Shares,2013-02-22,2023-04-28,NYSE
ASGN,42,"On Assignment, Inc. Common Stock",2013-02-14,2023-04-26,NYSE
TRMB,42,Trimble Inc. - Common Stock,2012-11-01,2023-05-03,NASDAQ
UCBI,42,"United Community Banks, Inc. - Common Stock",2013-01-24,2023-04-19,NASDAQ
TREE,42,"LendingTree, Inc. - Common Stock",2013-03-13,2023-05-02,NASDAQ
VSAT,42,"ViaSat, Inc. - Common Stock",2013-02-07,2023-05-17,NASDAQ
MAA,42,Mid,2013-02-07,2023-04-27,NYSE
ALLT,42,Allot Ltd. - Ordinary Shares,2012-10-30,2023-05-16,NASDAQ
CTAS,42,Cintas Corporation - Common Stock,2012-12-20,2023-03-29,NASDAQ
FMX,42,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,2012-10-25,2023-04-28,NYSE
QLYS,42,"Qualys, Inc. - Common Stock",2012-11-05,2023-05-04,NASDAQ
TER,42,"Teradyne, Inc. - Common Stock",2012-10-25,2023-04-27,NYSE
UMBF,42,UMB Financial Corporation - Common Stock,2013-04-24,2023-04-26,NASDAQ
DCO,42,Ducommun Incorporated Common Stock,2013-03-04,2023-05-05,NYSE
CNP,42,"CenterPoint Energy, Inc (Holding Co) Common Stock",2012-11-07,2023-04-27,NYSE
WRLD,42,World Acceptance Corporation - Common Stock,2013-01-30,2023-05-05,NASDAQ
MRC,42,MRC Global Inc. Common Stock,2013-02-22,2023-05-12,NYSE
PLXS,42,Plexus Corp. - Common Stock,2013-04-18,2023-04-30,NASDAQ
SEM,42,Select Medical Holdings Corporation Common Stock,2013-02-22,2023-05-05,NYSE
KW,42,Kennedy,2013-03-13,2023-05-06,NYSE
BBSI,42,"Barrett Business Services, Inc. - Common Stock",2012-10-24,2023-05-06,NASDAQ
THS,42,"Treehouse Foods, Inc. Common Stock",2013-02-21,2023-05-08,NYSE
BHE,42,"Benchmark Electronics, Inc. Common Stock",2013-02-04,2023-05-08,NYSE
TITN,42,Titan Machinery Inc. - Common Stock,2012-12-06,2023-05-25,NASDAQ
SBCF,42,Seacoast Banking Corporation of Florida - Common Stock,2013-04-26,2023-04-28,NASDAQ
MCS,42,Marcus Corporation (The) Common Stock,2012-10-17,2023-05-05,NYSE
LEN,42,Lennar Corporation Class A Common Stock,2013-01-15,2023-03-15,NYSE
PFMT,42,Performant Financial Corporation - Common Stock,2013-02-28,2023-05-13,NASDAQ
CWST,42,"Casella Waste Systems, Inc. - Class A Common Stock",2013-03-05,2023-04-28,NASDAQ
ING,42,"ING Group, N.V. Common Stock",2012-11-07,2023-05-11,NYSE
LOPE,42,"Grand Canyon Education, Inc. - Common Stock",2013-02-19,2023-05-02,NASDAQ
AZZ,42,AZZ Incorporated Common Stock,2013-01-09,2023-04-26,NYSE
XRAY,42,DENTSPLY SIRONA Inc. - Common Stock,2012-10-25,2023-05-03,NASDAQ
ARI,42,"Apollo Commercial Real Estate Finance, Inc",2013-02-28,2023-04-27,NYSE
NI,42,NiSource Inc Common Stock,2012-11-02,2023-05-03,NYSE
GEL,42,"Genesis Energy, L.P. Common Units",2012-11-06,2023-05-04,NYSE
IHG,42,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),2012-11-06,2023-05-05,NYSE
ANSS,42,"ANSYS, Inc. - Common Stock",2012-11-01,2023-05-04,NASDAQ
CSTE,42,Caesarstone Ltd. - Ordinary Shares,2013-05-08,2023-05-12,NASDAQ
TSM,42,Taiwan Semiconductor Manufacturing Company Ltd.,2012-10-25,2023-04-20,NYSE
WWW,42,"Wolverine World Wide, Inc. Common Stock",2013-02-19,2023-05-10,NYSE
AXGN,42,"Axogen, Inc. - Common Stock",2013-03-13,2023-05-09,NASDAQ
NOAH,42,Noah Holdings Limited,2013-02-26,2023-05-31,NYSE
TDY,42,Teledyne Technologies Incorporated Common Stock,2013-01-24,2023-04-26,NYSE
SLP,42,"Simulations Plus, Inc. - Common Stock",2012-11-20,2023-04-05,NASDAQ
NTWK,42,NETSOL Technologies Inc. - Common Stock,2012-11-14,2023-05-11,NASDAQ
WDFC,42,WD-40 Company - Common Stock,2013-01-09,2023-04-06,NASDAQ
TDOC,42,TDOC,2016-03-02,2023-04-28,NASDAQ
SHEN,42,Shenandoah Telecommunications Co - Common Stock,2012-11-02,2023-04-28,NASDAQ
JBL,42,"Jabil Circuit, Inc. Common Stock",2012-12-19,2023-03-16,NYSE
MTN,42,"Vail Resorts, Inc. Common Stock",2013-03-06,2023-03-09,NYSE
SEAC,42,"SeaChange International, Inc. - Common Stock",2012-12-05,2023-04-05,NASDAQ
SMTC,42,Semtech Corporation - Common Stock,2013-03-06,2023-06-08,NASDAQ
JKS,42,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),2012-11-20,2023-04-28,NYSE
JSDA,42,JSDA,2012-11-09,2023-05-07,OTC
BIG,42,"Big Lots, Inc. Common Stock",2012-12-04,2023-05-26,NYSE
EPM,42,EPM,2012-11-09,2023-05-10,NYSE
SCSC,42,"ScanSource, Inc. - Common Stock",2013-04-25,2023-05-11,NASDAQ
OXM,42,"Oxford Industries, Inc. Common Stock",2013-03-13,2023-06-08,NYSE
NMFC,42,New Mountain Finance Corporation - Common Stock,2013-03-07,2023-05-09,NYSE
PLOW,42,"Douglas Dynamics, Inc. Common Stock",2013-03-12,2023-05-02,NYSE
HTZ,42,"Hertz Global Holdings, Inc - Common Stock",2012-11-01,2023-04-27,NYSE
SLCA,42,"U.S. Silica Holdings, Inc. Common Stock",2012-11-02,2023-04-28,NYSE
ALSN,42,"Allison Transmission Holdings, Inc. Common Stock",2013-02-19,2023-04-27,NYSE
BLKB,42,"Blackbaud, Inc. - Common Stock",2013-02-13,2023-05-03,NASDAQ
YY,42,JOYY Inc. - American Depositary Shares,2013-03-08,2023-05-31,NASDAQ
STAG,42,"Stag Industrial, Inc. Common Stock",2013-02-21,2023-04-27,NYSE
DAC,42,Danaos Corporation Common Stock,2012-11-06,2023-05-16,NYSE
KMPR,42,Kemper Corporation,2012-11-09,2023-05-09,NYSE
ASUR,42,Asure Software Inc - Common Stock,2012-11-14,2023-05-08,NASDAQ
OKE,42,"ONEOK, Inc. Common Stock",2013-02-26,2023-05-03,NYSE
FLL,42,"Full House Resorts, Inc. - Common Stock",2013-03-06,2023-05-08,NASDAQ
ITRI,42,"Itron, Inc. - Common Stock",2012-11-01,2023-05-06,NASDAQ
FUL,42,H. B. Fuller Company Common Stock,2013-01-17,2023-03-30,NYSE
LCI,42,Lannett Co Inc Common Stock,2013-02-07,2023-02-01,NYSE
NLS,42,"Nautilus, Inc. Common Stock",2013-03-04,2023-05-23,NYSE
CSGP,42,"CoStar Group, Inc. - Common Stock",2013-02-28,2023-04-25,NASDAQ
GSM,42,Ferroglobe PLC - Ordinary Shares,2012-11-07,2023-05-10,NASDAQ
FTEK,42,"Fuel Tech, Inc. - Common Stock",2012-11-06,2023-05-10,NASDAQ
TA,42,TravelCenters of America LLC Common Stock,2012-11-06,2022-11-02,NYSE
WGO,42,"Winnebago Industries, Inc. Common Stock",2013-03-28,2023-03-22,NYSE
CAMP,42,CalAmp Corp. - Common Stock,2012-12-20,2023-04-27,NASDAQ
PTN,42,PTN,2012-11-14,2023-05-16,NYSE
CAE,42,CAE Inc. Ordinary Shares,2013-02-13,2023-05-31,NYSE
CPIX,42,Cumberland Pharmaceuticals Inc. - Common Stock,2013-02-28,2023-05-13,NASDAQ
HCKT,42,"The Hackett Group, Inc. - Common Stock",2013-02-19,2023-05-13,NASDAQ
MMLP,42,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,2012-11-06,2023-04-20,NASDAQ
LBTYA,42,Liberty Global plc - Class A Ordinary Shares,2012-11-05,2023-05-10,NASDAQ
GMED,42,"Globus Medical, Inc. Class A Common Stock",2013-02-27,2023-05-04,NYSE
PCTI,42,"PCTEL, Inc. - Common Stock",2013-03-28,2023-05-07,NASDAQ
AYI,42,Acuity Brands Inc (Holding Company),2013-01-08,2023-04-04,NYSE
COF,42,Capital One Financial Corporation Common Stock,2012-10-18,2021-01-26,NYSE
EGO,42,Eldorado Gold Corporation Ordinary Shares,2012-10-26,2023-04-28,NYSE
ERIE,42,Erie Indemnity Company - Class A Common Stock,2012-11-02,2023-04-28,NASDAQ
LMAT,42,"LeMaitre Vascular, Inc. - Common Stock",2012-10-30,2023-05-02,NASDAQ
